,submission_date,state,tot_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at
23454,2021-05-28,LA,470685,354,105.0,10576,9596.0,980.0,6,2.0,05/29/2021 01:33:02 PM
20392,2021-05-29,LA,470929,244,38.0,10576,9596.0,980.0,0,0.0,05/30/2021 01:32:12 PM
23420,2021-05-30,LA,471173,244,38.0,10576,9596.0,980.0,0,0.0,05/31/2021 01:43:43 PM
22712,2021-05-31,LA,471417,244,38.0,10576,9596.0,980.0,0,0.0,06/01/2021 03:18:33 PM
35301,2021-06-01,LA,471663,246,39.0,10592,9608.0,984.0,16,4.0,06/02/2021 02:35:40 PM
20450,2021-06-02,LA,472304,641,279.0,10595,9610.0,985.0,3,1.0,06/03/2021 03:22:54 PM
37156,2021-06-03,LA,472617,313,88.0,10605,9618.0,987.0,10,2.0,06/04/2021 02:56:57 PM
21238,2021-06-04,LA,472981,364,83.0,10615,9626.0,989.0,10,2.0,06/05/2021 01:49:07 PM
21289,2021-06-05,LA,473245,264,53.0,10615,9626.0,989.0,0,0.0,06/06/2021 01:36:52 PM
21853,2021-06-06,LA,473509,264,53.0,10615,9626.0,989.0,0,0.0,06/07/2021 02:36:26 PM
39538,2021-06-07,LA,473777,268,55.0,10619,9629.0,990.0,4,1.0,06/08/2021 03:05:30 PM
36564,2021-06-08,LA,473879,102,129.0,10622,9633.0,989.0,3,-1.0,06/09/2021 02:26:44 PM
35814,2021-06-09,LA,474653,310,96.0,10631,9637.0,994.0,9,5.0,06/10/2021 02:48:23 PM
22619,2021-06-10,LA,475126,473,126.0,10638,9643.0,995.0,7,1.0,06/11/2021 02:20:54 PM
23949,2021-06-11,LA,475354,228,16.0,10648,9651.0,997.0,10,2.0,06/12/2021 02:13:34 PM
21167,2021-06-12,LA,475538,184,51.0,10648,9651.0,997.0,0,0.0,06/13/2021 01:40:53 PM
35291,2021-06-13,LA,475722,184,51.0,10648,9651.0,997.0,0,0.0,06/14/2021 03:07:59 PM
24354,2021-06-14,LA,475908,186,52.0,10655,9655.0,1000.0,7,3.0,06/15/2021 02:44:13 PM
21356,2021-06-15,LA,476467,559,185.0,10660,9658.0,1002.0,5,2.0,06/16/2021 03:10:20 PM
36588,2021-06-16,LA,476792,325,82.0,10670,9666.0,1004.0,10,2.0,06/17/2021 02:38:09 PM
23331,2021-06-17,LA,477127,335,105.0,10677,9672.0,1005.0,7,1.0,06/17/2021 12:00:00 AM
38250,2021-06-18,LA,477453,326,82.0,10688,9681.0,1007.0,11,2.0,06/18/2021 12:00:00 AM
21473,2021-06-19,LA,477681,228,61.0,10688,9681.0,1007.0,0,0.0,06/19/2021 12:00:00 AM
37328,2021-06-20,LA,477909,228,61.0,10688,9681.0,1007.0,0,0.0,06/20/2021 12:00:00 AM
38691,2021-06-21,LA,478139,230,62.0,10693,9684.0,1009.0,5,2.0,06/21/2021 12:00:00 AM
36065,2021-06-22,LA,478464,325,62.0,10699,9687.0,1012.0,6,3.0,06/23/2021 03:24:06 PM
21745,2021-06-23,LA,478946,482,179.0,10709,9693.0,1016.0,10,4.0,06/24/2021 03:16:23 PM
38955,2021-06-24,LA,479311,365,77.0,10717,9698.0,1019.0,8,3.0,06/25/2021 03:01:46 PM
23950,2021-06-25,LA,479521,210,30.0,10723,9705.0,1018.0,6,-1.0,06/26/2021 02:17:39 PM
36387,2021-06-26,LA,479834,313,108.0,10724,9706.0,1018.0,1,0.0,06/28/2021 01:23:06 PM
35415,2021-06-27,LA,480147,313,108.0,10725,9707.0,1018.0,1,0.0,06/28/2021 03:02:46 PM
23547,2021-06-28,LA,480463,316,109.0,10728,9708.0,1020.0,3,2.0,06/29/2021 02:25:53 PM
21492,2021-06-29,LA,480876,413,133.0,10732,9712.0,1020.0,4,0.0,06/30/2021 02:11:39 PM
37626,2021-06-30,LA,481467,591,170.0,10738,9717.0,1021.0,6,1.0,07/01/2021 02:29:33 PM
39265,2021-07-01,LA,482035,568,139.0,10748,9725.0,1023.0,10,2.0,07/02/2021 01:55:07 PM
22449,2021-07-02,LA,482560,525,175.0,10757,9729.0,1028.0,9,5.0,07/03/2021 01:44:06 PM
25059,2021-07-03,LA,483063,503,105.0,10758,9730.0,1028.0,1,0.0,07/05/2021 01:25:13 PM
39133,2021-07-04,LA,483566,503,105.0,10759,9731.0,1028.0,1,0.0,07/05/2021 02:30:02 PM
35777,2021-07-05,LA,484069,503,105.0,10760,9732.0,1028.0,1,0.0,07/06/2021 01:52:24 PM
21961,2021-07-06,LA,484577,508,107.0,10763,9734.0,1029.0,3,1.0,07/07/2021 02:48:49 PM
35091,2021-07-07,LA,485803,1226,373.0,10765,9735.0,1030.0,2,1.0,07/08/2021 02:26:57 PM
20610,2021-07-08,LA,486589,786,224.0,10771,9741.0,1030.0,6,0.0,07/09/2021 01:56:56 PM
23843,2021-07-09,LA,487558,969,217.0,10781,9750.0,1031.0,10,1.0,07/10/2021 02:17:36 PM
36156,2021-07-10,LA,488355,797,198.0,10783,9753.0,1030.0,2,-1.0,07/12/2021 01:16:46 PM
24440,2021-07-11,LA,489152,797,198.0,10785,9756.0,1029.0,2,-1.0,07/12/2021 02:22:55 PM
34974,2021-07-12,LA,489951,799,200.0,10789,9760.0,1029.0,4,0.0,07/13/2021 02:26:25 PM
35769,2021-07-13,LA,490904,953,322.0,10798,9764.0,1034.0,9,5.0,07/14/2021 02:14:34 PM
24772,2021-07-14,LA,492840,1936,595.0,10808,9772.0,1036.0,10,2.0,07/15/2021 02:29:47 PM
20867,2021-07-15,LA,494340,1500,400.0,10821,9780.0,1041.0,13,5.0,07/16/2021 02:03:13 PM
23152,2021-07-16,LA,495945,1605,411.0,10828,9783.0,1045.0,7,4.0,07/17/2021 01:43:02 PM
23115,2021-07-17,LA,497273,1328,270.0,10832,9786.0,1046.0,4,1.0,07/19/2021 01:20:07 PM
38527,2021-07-18,LA,498601,1328,270.0,10836,9789.0,1047.0,4,1.0,07/19/2021 02:21:19 PM
25075,2021-07-19,LA,499932,1331,271.0,10841,9792.0,1049.0,5,2.0,07/20/2021 02:48:47 PM
38406,2021-07-20,LA,501494,1562,237.0,10861,9810.0,1051.0,20,2.0,07/21/2021 02:18:34 PM
38457,2021-07-22,LA,509716,2834,793.0,10889,9833.0,1056.0,15,1.0,07/23/2021 01:48:31 PM
36624,2021-07-23,LA,512843,3127,700.0,10900,9842.0,1058.0,11,2.0,07/24/2021 02:21:11 PM
24186,2021-07-24,LA,515373,2530,455.0,10904,9846.0,1058.0,4,0.0,07/26/2021 01:16:36 PM
39633,2021-07-25,LA,517903,2530,455.0,10908,9850.0,1058.0,4,0.0,07/26/2021 01:52:25 PM
37581,2021-07-26,LA,520435,2532,457.0,10914,9855.0,1059.0,6,1.0,07/27/2021 02:48:23 PM
22610,2021-08-28,LA,682272,2476,628.0,12403,11082.0,1321.0,44,9.0,08/30/2021 12:49:04 PM
20876,2021-08-29,LA,684748,2476,628.0,12447,11117.0,1330.0,44,9.0,08/30/2021 02:26:22 PM
39613,2021-08-30,LA,687224,2476,628.0,12491,11152.0,1339.0,44,9.0,08/31/2021 02:57:22 PM
24493,2021-08-31,LA,689700,2476,628.0,12535,11187.0,1348.0,44,9.0,09/01/2021 02:27:14 PM
37177,2021-09-01,LA,692176,2476,628.0,12582,11224.0,1358.0,47,10.0,09/02/2021 01:49:05 PM
23215,2021-09-03,LA,696900,2625,713.0,12707,11326.0,1381.0,51,11.0,09/04/2021 01:18:29 PM
37253,2021-09-04,LA,698282,1382,307.0,12724,11341.0,1383.0,17,2.0,09/06/2021 01:20:57 PM
20202,2021-09-05,LA,699664,1382,307.0,12741,11356.0,1385.0,17,2.0,09/06/2021 02:27:21 PM
23282,2021-09-06,LA,701046,1382,307.0,12758,11371.0,1387.0,17,2.0,09/07/2021 03:14:40 PM
38484,2021-09-07,LA,702432,1386,308.0,12779,11389.0,1390.0,21,3.0,09/08/2021 03:20:52 PM
20195,2021-09-11,LA,714124,1550,0.0,13077,11644.0,1433.0,21,0.0,09/13/2021 12:52:39 PM
23740,2021-09-12,LA,715674,1550,0.0,13098,11665.0,1433.0,21,0.0,09/13/2021 02:26:59 PM
22612,2021-09-13,LA,717224,1550,0.0,13120,11687.0,1433.0,22,0.0,09/14/2021 02:22:50 PM
23066,2021-09-16,LA,723458,1663,639.0,13366,11855.0,1511.0,48,14.0,09/17/2021 01:28:36 PM
36135,2021-09-17,LA,725637,2179,688.0,13418,11897.0,1521.0,52,10.0,09/18/2021 01:43:14 PM
39097,2021-09-18,LA,726701,1064,239.0,13435,11910.0,1525.0,17,4.0,09/20/2021 12:14:02 PM
20977,2021-09-19,LA,727765,1064,239.0,13452,11923.0,1529.0,17,4.0,09/20/2021 01:47:59 PM
35952,2021-09-20,LA,728831,1066,240.0,13473,11938.0,1535.0,21,6.0,09/21/2021 02:33:33 PM
20629,2021-09-23,LA,733522,1517,663.0,13702,12109.0,1593.0,45,13.0,09/24/2021 01:56:18 PM
22643,2021-09-24,LA,734524,1002,186.0,13741,12141.0,1600.0,39,7.0,09/25/2021 01:25:43 PM
22629,2021-09-25,LA,735542,1018,257.0,13759,12150.0,1609.0,18,9.0,09/27/2021 01:21:43 PM
38710,2021-09-26,LA,736560,1018,257.0,13777,12159.0,1618.0,18,9.0,09/27/2021 02:29:10 PM
36804,2021-09-27,LA,737582,1022,259.0,13796,12169.0,1627.0,19,9.0,09/28/2021 02:30:08 PM
39906,2021-09-28,LA,738613,1031,347.0,13850,12208.0,1642.0,54,15.0,09/29/2021 03:04:06 PM
37038,2021-09-29,LA,739661,1048,380.0,13900,12248.0,1652.0,50,10.0,09/30/2021 02:57:48 PM
39467,2021-09-30,LA,740533,872,343.0,13949,12288.0,1661.0,49,9.0,10/01/2021 01:23:39 PM
39362,2021-10-01,LA,741906,1373,496.0,13988,12313.0,1675.0,39,14.0,10/02/2021 01:37:53 PM
37655,2021-10-02,LA,742481,575,171.0,14000,12320.0,1680.0,12,5.0,10/04/2021 12:47:32 PM
36974,2021-10-03,LA,743056,575,171.0,14012,12327.0,1685.0,12,5.0,10/04/2021 01:57:57 PM
39875,2021-10-04,LA,743631,575,171.0,14027,12336.0,1691.0,15,6.0,10/05/2021 01:39:21 PM
20260,2021-10-05,LA,744651,1020,285.0,14068,12370.0,1698.0,41,7.0,10/06/2021 02:06:06 PM
21091,2021-10-06,LA,745571,920,319.0,14102,12397.0,1705.0,34,7.0,10/07/2021 02:06:32 PM
25123,2021-10-07,LA,746542,971,379.0,14139,12419.0,1720.0,37,15.0,10/08/2021 01:43:16 PM
25200,2021-10-08,LA,747329,787,312.0,14173,12443.0,1730.0,34,10.0,10/09/2021 01:32:02 PM
37196,2021-10-09,LA,747816,487,138.0,14183,12450.0,1733.0,10,3.0,10/11/2021 01:19:41 PM
24268,2021-10-10,LA,748303,487,138.0,14193,12457.0,1736.0,10,3.0,10/11/2021 02:09:22 PM
22968,2021-10-11,LA,748793,490,139.0,14204,12465.0,1739.0,11,3.0,10/12/2021 02:00:10 PM
25188,2021-10-12,LA,749922,1129,503.0,14238,12486.0,1752.0,34,13.0,10/13/2021 02:39:10 PM
39019,2021-10-13,LA,750473,551,195.0,14268,12509.0,1759.0,30,7.0,10/14/2021 02:14:59 PM
37619,2021-10-14,LA,751315,842,344.0,14296,12531.0,1765.0,28,6.0,10/15/2021 01:51:07 PM
35095,2021-10-15,LA,751874,559,173.0,14321,12548.0,1773.0,25,8.0,10/16/2021 01:26:43 PM
23054,2021-10-16,LA,752232,358,109.0,14330,12556.0,1774.0,9,1.0,10/18/2021 12:41:38 PM
38469,2021-10-17,LA,752590,358,109.0,14339,12564.0,1775.0,9,1.0,10/18/2021 01:49:53 PM
24149,2021-10-18,LA,752951,361,110.0,14350,12573.0,1777.0,11,2.0,10/19/2021 03:01:15 PM
24362,2021-10-19,LA,753532,581,266.0,14388,12602.0,1786.0,38,9.0,10/20/2021 02:03:53 PM
39759,2021-10-20,LA,754027,495,172.0,14424,12627.0,1797.0,36,11.0,10/21/2021 01:44:20 PM
34942,2021-10-21,LA,754950,923,204.0,14446,12644.0,1802.0,22,5.0,10/22/2021 02:05:10 PM
35180,2021-10-22,LA,755631,681,227.0,14462,12657.0,1805.0,16,3.0,10/23/2021 01:42:15 PM
34928,2021-10-23,LA,755631,0,0.0,14462,12657.0,1805.0,0,0.0,10/25/2021 03:25:56 PM
37641,2021-10-24,LA,755631,0,0.0,14462,12657.0,1805.0,0,0.0,10/25/2021 05:00:46 PM
37750,2021-10-25,LA,756509,878,225.0,14480,12671.0,1809.0,18,4.0,10/26/2021 01:58:33 PM
25025,2021-10-26,LA,756969,460,178.0,14496,12681.0,1815.0,16,6.0,10/27/2021 02:21:35 PM
37942,2021-10-27,LA,757739,770,383.0,14506,12688.0,1818.0,10,3.0,10/28/2021 02:08:30 PM
24239,2021-10-28,LA,758230,491,179.0,14525,12701.0,1824.0,19,6.0,10/29/2021 02:10:26 PM
21749,2021-10-29,LA,758471,241,35.0,14547,12720.0,1827.0,22,3.0,10/30/2021 01:29:20 PM
24478,2021-10-30,LA,758471,0,0.0,14547,12720.0,1827.0,0,0.0,11/01/2021 12:51:18 PM
20363,2021-10-31,LA,758471,0,0.0,14547,12720.0,1827.0,0,0.0,11/01/2021 03:03:10 PM
22938,2021-11-01,LA,760000,1529,494.0,14555,12723.0,1832.0,8,5.0,11/02/2021 01:48:33 PM
20599,2021-11-02,LA,760246,246,97.0,14565,12730.0,1835.0,10,3.0,11/03/2021 01:51:46 PM
23980,2021-11-03,LA,760691,445,200.0,14585,12747.0,1838.0,20,3.0,11/04/2021 03:01:34 PM
36519,2021-11-04,LA,761311,620,267.0,14597,12754.0,1843.0,12,5.0,11/05/2021 02:19:47 PM
38088,2021-11-05,LA,761849,538,62.0,14615,12765.0,1850.0,18,7.0,11/06/2021 01:17:26 PM
20475,2021-11-06,LA,761849,0,0.0,14615,12765.0,1850.0,0,0.0,11/08/2021 01:55:23 PM
35698,2021-11-07,LA,761849,0,0.0,14615,12765.0,1850.0,0,0.0,11/08/2021 03:35:12 PM
38154,2021-11-08,LA,762659,810,264.0,14622,12769.0,1853.0,7,3.0,11/09/2021 03:49:35 PM
23408,2021-11-09,LA,763133,474,211.0,14649,12790.0,1859.0,27,6.0,11/10/2021 03:25:35 PM
38013,2021-11-10,LA,763628,495,196.0,14662,12799.0,1863.0,13,4.0,11/11/2021 02:27:06 PM
38286,2021-11-11,LA,763628,0,0.0,14662,12799.0,1863.0,0,0.0,11/12/2021 05:03:41 PM
35845,2021-11-12,LA,764354,726,198.0,14685,12812.0,1873.0,23,10.0,11/13/2021 02:31:27 PM
22567,2021-11-13,LA,764354,0,0.0,14685,12812.0,1873.0,0,0.0,11/15/2021 01:35:54 PM
35266,2021-11-14,LA,764354,0,0.0,14685,12812.0,1873.0,0,0.0,11/15/2021 03:24:41 PM
21304,2021-11-15,LA,765296,942,347.0,14699,12821.0,1878.0,14,5.0,11/16/2021 02:59:01 PM
23665,2021-11-16,LA,765766,470,200.0,14708,12829.0,1879.0,9,1.0,11/17/2021 04:09:28 PM
21846,2021-11-17,LA,766391,625,219.0,14724,12840.0,1884.0,16,5.0,11/18/2021 04:58:36 PM
21547,2021-11-18,LA,766849,458,136.0,14735,12847.0,1888.0,11,4.0,11/19/2021 03:04:49 PM
22305,2021-11-19,LA,767330,481,170.0,14749,12854.0,1895.0,14,7.0,11/20/2021 02:50:36 PM
23272,2021-11-20,LA,767330,0,0.0,14749,12854.0,1895.0,0,0.0,11/22/2021 01:59:30 PM
21089,2021-11-21,LA,767330,0,0.0,14749,12854.0,1895.0,0,0.0,11/22/2021 03:21:21 PM
36398,2021-11-22,LA,768041,711,194.0,14754,12857.0,1897.0,5,2.0,11/23/2021 02:18:53 PM
36947,2021-11-23,LA,768714,673,280.0,14768,12867.0,1901.0,14,4.0,11/24/2021 03:13:47 PM
38582,2021-11-24,LA,769051,337,112.0,14777,12871.0,1906.0,9,5.0,11/25/2021 02:14:48 PM
38638,2021-11-25,LA,769301,250,79.0,14777,12871.0,1906.0,0,0.0,11/26/2021 02:12:52 PM
25124,2021-11-26,LA,769551,250,79.0,14777,12871.0,1906.0,0,0.0,11/27/2021 02:19:28 PM
37385,2021-11-27,LA,769801,250,79.0,14777,12871.0,1906.0,0,0.0,11/29/2021 01:20:44 PM
21906,2021-11-28,LA,770051,250,79.0,14777,12871.0,1906.0,0,0.0,11/29/2021 02:21:14 PM
23932,2021-11-29,LA,770305,254,79.0,14794,12882.0,1912.0,17,6.0,11/30/2021 03:29:21 PM
20541,2021-11-30,LA,770894,589,283.0,14801,12889.0,1912.0,7,0.0,12/01/2021 03:57:34 PM
24094,2021-12-01,LA,771837,943,423.0,14808,12896.0,1912.0,7,0.0,12/02/2021 02:35:20 PM
36966,2021-12-02,LA,772310,473,144.0,14814,12898.0,1916.0,6,4.0,12/03/2021 03:05:46 PM
39793,2021-12-03,LA,772789,479,169.0,14826,12902.0,1924.0,12,8.0,12/04/2021 02:29:01 PM
35125,2021-12-04,LA,772789,0,0.0,14826,12902.0,1924.0,0,0.0,12/06/2021 01:50:49 PM
37580,2021-12-05,LA,772789,0,0.0,14826,12902.0,1924.0,0,0.0,12/06/2021 02:59:31 PM
36341,2021-12-06,LA,773621,832,235.0,14837,12912.0,1925.0,11,1.0,12/07/2021 02:35:03 PM
20608,2021-12-07,LA,774181,560,243.0,14844,12918.0,1926.0,7,1.0,12/08/2021 03:02:11 PM
36324,2021-12-08,LA,774913,732,297.0,14861,12930.0,1931.0,17,5.0,12/09/2021 02:45:23 PM
37680,2021-12-09,LA,775368,455,116.0,14867,12933.0,1934.0,6,3.0,12/10/2021 02:19:59 PM
36834,2021-12-10,LA,775935,567,214.0,14877,12940.0,1937.0,10,3.0,12/11/2021 02:24:24 PM
21189,2021-12-11,LA,775935,0,0.0,14877,12940.0,1937.0,0,0.0,12/13/2021 01:44:32 PM
36597,2021-12-12,LA,775935,0,0.0,14877,12940.0,1937.0,0,0.0,12/13/2021 03:27:15 PM
36446,2021-12-13,LA,777106,1171,264.0,14884,12944.0,1940.0,7,3.0,12/14/2021 02:53:14 PM
22644,2021-12-14,LA,777696,590,242.0,14897,12958.0,1939.0,13,-1.0,12/15/2021 02:52:52 PM
36109,2021-12-15,LA,778542,846,245.0,14912,12966.0,1946.0,15,7.0,12/16/2021 03:10:47 PM
23908,2021-12-16,LA,779567,1025,320.0,14918,12968.0,1950.0,6,4.0,12/17/2021 02:18:55 PM
35824,2021-12-17,LA,780668,1101,246.0,14924,12972.0,1952.0,6,2.0,12/18/2021 02:58:45 PM
35493,2021-12-18,LA,780668,0,0.0,14924,12972.0,1952.0,0,0.0,12/20/2021 02:01:33 PM
35244,2021-12-19,LA,780668,0,0.0,14924,12972.0,1952.0,0,0.0,12/20/2021 03:18:49 PM
20819,2021-12-20,LA,783604,2936,595.0,14934,12978.0,1956.0,10,4.0,12/21/2021 05:31:35 PM
20283,2021-12-21,LA,785333,1729,564.0,14937,12981.0,1956.0,3,0.0,12/22/2021 02:47:22 PM
22361,2021-12-22,LA,787538,2205,581.0,14945,12988.0,1957.0,8,1.0,12/23/2021 02:39:18 PM
21777,2021-12-23,LA,790373,2835,668.0,14953,12995.0,1958.0,8,1.0,12/24/2021 02:15:59 PM
35174,2021-12-24,LA,790373,0,0.0,14953,12995.0,1958.0,0,0.0,12/25/2021 02:11:33 PM
38683,2021-12-25,LA,790373,0,0.0,14953,12995.0,1958.0,0,0.0,12/27/2021 02:16:24 PM
22074,2021-12-26,LA,790373,0,0.0,14953,12995.0,1958.0,0,0.0,12/27/2021 04:13:05 PM
21859,2021-12-31,LA,828695,0,0.0,14986,13019.0,1967.0,0,0.0,01/01/2022 02:12:51 PM
20576,2022-01-01,LA,828695,0,0.0,14986,13019.0,1967.0,0,0.0,01/03/2022 01:55:55 PM
20243,2022-01-02,LA,828695,0,0.0,14986,13019.0,1967.0,0,0.0,01/03/2022 03:18:16 PM
39809,2022-01-08,LA,908428,0,0.0,15054,13063.0,1991.0,0,0.0,01/10/2022 01:58:15 PM
22336,2022-01-09,LA,908428,0,0.0,15054,13063.0,1991.0,0,0.0,01/10/2022 03:08:19 PM
36071,2022-01-15,LA,996623,0,0.0,15137,13128.0,2009.0,0,0.0,01/17/2022 02:19:13 PM
35903,2022-01-16,LA,996623,0,0.0,15137,13128.0,2009.0,0,0.0,01/17/2022 03:24:48 PM
38757,2022-01-17,LA,996623,0,0.0,15137,13128.0,2009.0,0,0.0,01/18/2022 02:47:30 PM
36283,2022-01-22,LA,1060022,0,0.0,15324,13276.0,2048.0,0,0.0,01/24/2022 02:28:34 PM
35550,2022-01-23,LA,1060022,0,0.0,15324,13276.0,2048.0,0,0.0,01/24/2022 03:59:16 PM
38074,2022-01-29,LA,1105273,0,0.0,15631,13516.0,2115.0,0,0.0,01/31/2022 03:12:12 PM
21287,2022-01-30,LA,1105273,0,0.0,15631,13516.0,2115.0,0,0.0,01/31/2022 04:55:36 PM
37243,2022-02-05,LA,1133482,0,0.0,15905,13713.0,2192.0,0,0.0,02/07/2022 02:07:42 PM
22786,2022-02-06,LA,1133482,0,0.0,15905,13713.0,2192.0,0,0.0,02/07/2022 03:36:42 PM
35670,2022-02-09,LA,1144305,2140,758.0,16066,13834.0,2232.0,50,8.0,02/10/2022 02:57:07 PM
21466,2022-02-11,LA,1149234,2574,906.0,16176,13917.0,2259.0,38,11.0,02/12/2022 02:17:24 PM
39198,2022-02-12,LA,1149234,0,0.0,16176,13917.0,2259.0,0,0.0,02/14/2022 02:00:44 PM
38461,2022-02-13,LA,1149234,0,0.0,16176,13917.0,2259.0,0,0.0,02/14/2022 02:48:15 PM
36794,2022-02-14,LA,1151858,2624,635.0,16217,13943.0,2274.0,41,15.0,02/15/2022 03:38:24 PM
23721,2022-02-15,LA,1153232,1374,538.0,16258,13973.0,2285.0,41,11.0,02/16/2022 03:00:19 PM
24852,2022-02-16,LA,1154448,1216,448.0,16304,14010.0,2294.0,46,9.0,02/17/2022 02:53:30 PM
20192,2022-02-17,LA,1156065,1617,334.0,16353,14042.0,2311.0,49,17.0,02/18/2022 02:18:41 PM
24842,2022-02-18,LA,1157117,1052,320.0,16400,14073.0,2327.0,47,16.0,02/19/2022 02:20:06 PM
23597,2022-02-19,LA,1157117,0,0.0,16400,14073.0,2327.0,0,0.0,02/21/2022 08:09:45 PM
38493,2022-02-20,LA,1157117,0,0.0,16400,14073.0,2327.0,0,0.0,02/21/2022 08:43:30 PM
38035,2022-02-22,LA,1160293,1375,567.0,16518,14163.0,2355.0,53,10.0,02/23/2022 03:07:10 PM
36578,2022-02-23,LA,1161126,833,307.0,16557,14195.0,2362.0,39,7.0,02/24/2022 02:32:28 PM
24727,2022-02-24,LA,1161957,831,193.0,16582,14208.0,2374.0,25,12.0,02/25/2022 03:09:12 PM
23456,2022-02-25,LA,1162537,580,156.0,16606,14225.0,2381.0,24,7.0,02/26/2022 02:15:52 PM
21755,2022-02-26,LA,1162537,0,0.0,16606,14225.0,2381.0,0,0.0,02/28/2022 01:14:05 PM
36623,2022-02-27,LA,1162537,0,0.0,16606,14225.0,2381.0,0,0.0,02/28/2022 02:56:19 PM
35426,2022-02-28,LA,1162537,0,0.0,16606,14225.0,2381.0,0,0.0,03/01/2022 03:28:54 PM
38834,2022-03-01,LA,1162537,0,0.0,16606,14225.0,2381.0,0,0.0,03/02/2022 02:48:48 PM
38851,2022-03-03,LA,1164344,534,211.0,16711,14311.0,2400.0,34,11.0,03/04/2022 03:15:42 PM
37796,2022-03-04,LA,1164620,276,91.0,16754,14339.0,2415.0,43,15.0,03/05/2022 02:44:19 PM
38433,2022-03-05,LA,1164620,0,0.0,16754,14339.0,2415.0,0,0.0,03/07/2022 01:47:14 PM
39176,2022-03-06,LA,1164620,0,0.0,16754,14339.0,2415.0,0,0.0,03/07/2022 03:00:11 PM
38496,2022-03-07,LA,1165084,464,75.0,16785,14358.0,2427.0,31,12.0,03/08/2022 02:50:46 PM
37418,2022-03-08,LA,1165373,289,77.0,16813,14381.0,2432.0,28,5.0,03/09/2022 02:28:56 PM
21129,2022-03-09,LA,1165736,363,117.0,16832,14396.0,2436.0,19,4.0,03/10/2022 02:27:26 PM
38478,2022-03-10,LA,1165872,136,28.0,16862,14418.0,2444.0,30,8.0,03/11/2022 03:18:11 PM
37298,2022-03-11,LA,1166002,130,19.0,16887,14437.0,2450.0,25,6.0,03/12/2022 05:36:04 PM
36276,2022-03-12,LA,1166002,0,0.0,16887,14437.0,2450.0,0,0.0,03/14/2022 12:45:51 PM
36438,2022-03-13,LA,1166002,0,0.0,16887,14437.0,2450.0,0,0.0,03/14/2022 02:38:32 PM
35171,2022-03-14,LA,1166487,485,124.0,16913,14457.0,2456.0,26,6.0,03/15/2022 01:23:04 PM
37216,2022-03-15,LA,1166698,211,85.0,16950,14481.0,2469.0,37,13.0,03/16/2022 01:23:12 PM
22827,2022-03-16,LA,1166866,168,70.0,16960,14491.0,2469.0,10,0.0,03/17/2022 02:31:57 PM
36263,2022-03-17,LA,1167026,160,59.0,16981,14506.0,2475.0,21,6.0,03/18/2022 01:48:08 PM
36530,2022-03-18,LA,1167207,181,57.0,16996,14518.0,2478.0,15,3.0,03/19/2022 01:30:21 PM
22410,2022-03-19,LA,1167207,0,0.0,16996,14518.0,2478.0,0,0.0,03/21/2022 12:27:07 PM
36034,2022-03-20,LA,1167207,0,0.0,16996,14518.0,2478.0,0,0.0,03/21/2022 01:48:00 PM
22349,2022-03-21,LA,1167421,214,71.0,17016,14533.0,2483.0,20,5.0,03/22/2022 01:39:13 PM
21816,2022-03-22,LA,1167553,132,63.0,17034,14548.0,2486.0,18,3.0,03/23/2022 03:04:18 PM
24938,2022-03-23,LA,1167697,144,65.0,17045,14555.0,2490.0,11,4.0,03/24/2022 01:32:04 PM
21409,2022-03-24,LA,1167806,109,32.0,17065,14568.0,2497.0,20,7.0,03/25/2022 01:28:21 PM
35643,2022-03-25,LA,1167962,156,39.0,17076,14575.0,2501.0,11,4.0,03/26/2022 01:34:52 PM
23390,2022-03-26,LA,1167962,0,0.0,17076,14575.0,2501.0,0,0.0,03/28/2022 01:08:30 PM
20557,2022-03-27,LA,1167962,0,0.0,17076,14575.0,2501.0,0,0.0,03/28/2022 02:00:06 PM
21482,2022-03-28,LA,1168136,174,30.0,17086,14577.0,2509.0,10,8.0,03/29/2022 01:30:11 PM
21618,2022-03-29,LA,1168214,78,29.0,17104,14593.0,2511.0,18,2.0,03/30/2022 02:13:09 PM
21011,2022-03-30,LA,1168329,115,44.0,17117,14602.0,2515.0,13,4.0,03/31/2022 02:49:40 PM
38120,2022-03-31,LA,1168464,135,31.0,17127,14609.0,2518.0,10,3.0,04/01/2022 01:54:34 PM
38395,2022-04-01,LA,1168537,73,15.0,17138,14614.0,2524.0,11,6.0,04/02/2022 01:21:28 PM
21318,2022-04-02,LA,1168537,0,0.0,17138,14614.0,2524.0,0,0.0,04/04/2022 12:57:21 PM
24222,2022-04-03,LA,1168537,0,0.0,17138,14614.0,2524.0,0,0.0,04/04/2022 02:11:32 PM
21312,2022-04-04,LA,1168744,207,80.0,17146,14618.0,2528.0,8,4.0,04/05/2022 01:16:42 PM
24685,2022-04-05,LA,1168934,190,126.0,17154,14624.0,2530.0,8,2.0,04/06/2022 01:55:45 PM
34907,2022-04-06,LA,1169124,190,89.0,17162,14628.0,2534.0,8,4.0,04/07/2022 02:35:23 PM
35375,2022-04-07,LA,1169238,114,24.0,17175,14637.0,2538.0,13,4.0,04/08/2022 01:45:38 PM
37137,2022-04-08,LA,1169338,100,32.0,17177,14637.0,2540.0,2,2.0,04/09/2022 01:34:03 PM
