,submission_date,state,tot_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at
16864,2022-02-01,MD,979151,1583,0.0,13532,13276.0,256.0,48,-1.0,02/03/2022 12:00:00 AM
13905,2022-02-02,MD,980625,1474,0.0,13572,13316.0,256.0,40,0.0,02/04/2022 12:00:00 AM
12211,2022-02-03,MD,982798,2173,0.0,13611,13353.0,258.0,39,2.0,02/05/2022 12:00:00 AM
17056,2022-02-04,MD,984492,1694,0.0,13655,13397.0,258.0,44,0.0,02/06/2022 12:00:00 AM
26466,2022-02-05,MD,986185,1693,0.0,13691,13432.0,259.0,36,1.0,02/07/2022 12:00:00 AM
30333,2022-02-06,MD,987351,1166,0.0,13724,13465.0,259.0,33,0.0,02/08/2022 12:00:00 AM
14979,2022-02-07,MD,988147,796,0.0,13745,13486.0,259.0,21,0.0,02/09/2022 12:00:00 AM
31672,2022-02-08,MD,988943,796,0.0,13787,13528.0,259.0,42,0.0,02/10/2022 12:00:00 AM
28003,2022-02-09,MD,989738,795,0.0,13827,13568.0,259.0,40,0.0,02/11/2022 12:00:00 AM
16918,2022-02-10,MD,990838,1100,0.0,13864,13605.0,259.0,37,0.0,02/12/2022 12:00:00 AM
29855,2022-02-11,MD,991569,731,0.0,13905,13646.0,259.0,41,0.0,02/13/2022 12:00:00 AM
12713,2022-02-12,MD,992510,941,0.0,13905,13646.0,259.0,0,0.0,02/14/2022 12:00:00 AM
18727,2022-02-13,MD,993228,718,0.0,13917,13658.0,259.0,12,0.0,02/15/2022 12:00:00 AM
33579,2022-02-14,MD,993653,425,0.0,13925,13666.0,259.0,8,0.0,02/15/2022 03:38:24 PM
10606,2022-02-15,MD,994577,924,0.0,13965,13705.0,260.0,40,1.0,02/16/2022 03:00:19 PM
29631,2022-02-16,MD,995328,751,0.0,13981,13720.0,261.0,16,1.0,02/17/2022 02:53:30 PM
25682,2022-02-17,MD,996182,854,0.0,13988,13727.0,261.0,7,0.0,02/18/2022 02:18:41 PM
18514,2022-02-18,MD,997047,865,0.0,14003,13741.0,262.0,15,1.0,02/19/2022 02:20:06 PM
33495,2022-02-19,MD,997047,0,0.0,14003,13741.0,262.0,0,0.0,02/21/2022 08:09:45 PM
10527,2022-02-20,MD,998136,1089,0.0,14011,13749.0,262.0,8,0.0,02/21/2022 08:43:30 PM
31809,2022-02-21,MD,998888,752,0.0,14049,13786.0,263.0,38,1.0,02/22/2022 02:17:25 PM
32204,2022-02-22,MD,999229,341,0.0,14062,13799.0,263.0,13,0.0,02/23/2022 03:07:10 PM
13312,2022-02-23,MD,999890,661,0.0,14076,13813.0,263.0,14,0.0,02/24/2022 02:32:28 PM
18346,2022-02-24,MD,1000562,672,0.0,14091,13828.0,263.0,15,0.0,02/25/2022 03:09:12 PM
19692,2022-02-25,MD,1001509,947,0.0,14105,13842.0,263.0,14,0.0,02/26/2022 02:15:52 PM
13276,2022-02-26,MD,1001509,0,0.0,14105,13842.0,263.0,0,0.0,02/28/2022 01:14:05 PM
26245,2022-02-27,MD,1001890,381,0.0,14119,13856.0,263.0,14,0.0,02/28/2022 02:56:19 PM
13049,2022-02-28,MD,1002634,744,0.0,14135,13872.0,263.0,16,0.0,03/01/2022 03:28:54 PM
26767,2022-03-01,MD,1003039,405,0.0,14146,13883.0,263.0,11,0.0,03/02/2022 02:48:48 PM
17925,2022-03-02,MD,1003510,471,0.0,14160,13897.0,263.0,14,0.0,03/03/2022 02:58:52 PM
31340,2022-03-03,MD,1003908,398,0.0,14171,13908.0,263.0,11,0.0,03/04/2022 03:15:42 PM
26250,2022-03-04,MD,1004290,382,0.0,14176,13913.0,263.0,5,0.0,03/05/2022 02:44:19 PM
27661,2022-03-05,MD,1004290,0,0.0,14176,13913.0,263.0,0,0.0,03/07/2022 01:47:14 PM
33925,2022-03-06,MD,1004290,0,0.0,14176,13913.0,263.0,0,0.0,03/07/2022 03:00:11 PM
26339,2022-03-07,MD,1005056,766,0.0,14206,13943.0,263.0,30,0.0,03/08/2022 02:50:46 PM
30877,2022-03-08,MD,1005333,277,0.0,14218,13955.0,263.0,12,0.0,03/09/2022 02:28:56 PM
14643,2022-03-09,MD,1005716,383,0.0,14229,13964.0,265.0,11,2.0,03/10/2022 02:27:26 PM
29636,2022-03-10,MD,1006062,346,0.0,14237,13972.0,265.0,8,0.0,03/11/2022 03:18:11 PM
19957,2022-03-11,MD,1006432,370,0.0,14249,13984.0,265.0,12,0.0,03/12/2022 02:36:52 PM
15646,2022-03-12,MD,1006432,0,0.0,14249,13984.0,265.0,0,0.0,03/14/2022 12:45:51 PM
19575,2022-03-13,MD,1006636,204,0.0,14261,13996.0,265.0,12,0.0,03/14/2022 02:38:32 PM
31408,2022-03-14,MD,1007040,404,0.0,14271,14006.0,265.0,10,0.0,03/15/2022 01:23:04 PM
11577,2022-03-15,MD,1007372,332,0.0,14280,14015.0,265.0,9,0.0,03/16/2022 01:23:12 PM
31339,2022-03-16,MD,1007748,376,0.0,14282,14018.0,264.0,2,-1.0,03/17/2022 02:31:57 PM
34143,2022-03-17,MD,1008178,430,0.0,14286,14022.0,264.0,4,0.0,03/18/2022 01:48:08 PM
25369,2022-03-18,MD,1008536,358,0.0,14293,14029.0,264.0,7,0.0,03/19/2022 01:30:21 PM
33263,2022-03-19,MD,1008536,0,0.0,14293,14029.0,264.0,0,0.0,03/21/2022 12:27:07 PM
28322,2022-03-20,MD,1008740,204,0.0,14298,14034.0,264.0,5,0.0,03/21/2022 01:48:00 PM
12815,2022-03-21,MD,1009097,357,0.0,14303,14039.0,264.0,5,0.0,03/22/2022 01:39:13 PM
34519,2022-03-22,MD,1009343,246,0.0,14311,14047.0,264.0,8,0.0,03/23/2022 03:04:18 PM
12694,2022-03-23,MD,1009705,362,0.0,14314,14052.0,262.0,3,-2.0,03/24/2022 01:32:04 PM
16088,2022-03-24,MD,1009705,0,0.0,14316,14052.0,264.0,2,2.0,03/25/2022 01:28:21 PM
34277,2022-03-25,MD,1010497,792,0.0,14324,14060.0,264.0,8,0.0,03/26/2022 01:34:52 PM
16358,2022-03-26,MD,1010497,0,0.0,14324,14060.0,264.0,0,0.0,03/28/2022 01:08:30 PM
13210,2022-03-27,MD,1010722,225,0.0,14326,14062.0,264.0,2,0.0,03/28/2022 02:00:06 PM
19680,2022-03-28,MD,1011211,489,0.0,14331,14067.0,264.0,5,0.0,03/29/2022 01:30:11 PM
30679,2022-03-29,MD,1011498,287,0.0,14343,14079.0,264.0,12,0.0,03/30/2022 02:13:09 PM
26868,2022-03-30,MD,1011919,421,0.0,14345,14081.0,264.0,2,0.0,03/31/2022 02:49:40 PM
25797,2022-03-31,MD,1012357,438,0.0,14347,14083.0,264.0,2,0.0,04/01/2022 01:54:34 PM
31599,2022-04-01,MD,1012822,465,0.0,14355,14091.0,264.0,8,0.0,04/02/2022 01:21:28 PM
14388,2022-04-02,MD,1012822,0,0.0,14355,14091.0,264.0,0,0.0,04/04/2022 12:57:21 PM
30929,2022-04-03,MD,1012822,0,0.0,14355,14091.0,264.0,0,0.0,04/04/2022 02:11:32 PM
14788,2022-04-04,MD,1013696,874,0.0,14363,14099.0,264.0,8,0.0,04/05/2022 01:16:42 PM
17900,2022-04-05,MD,1014223,527,0.0,14365,14101.0,264.0,2,0.0,04/06/2022 01:55:45 PM
19255,2022-04-06,MD,1014714,491,0.0,14368,14104.0,264.0,3,0.0,04/07/2022 02:35:23 PM
29582,2022-04-07,MD,1015358,644,0.0,14371,14107.0,264.0,3,0.0,04/08/2022 01:45:38 PM
15614,2022-04-08,MD,1016029,671,0.0,14377,14113.0,264.0,6,0.0,04/09/2022 01:34:03 PM
26725,2022-04-09,MD,1016029,0,0.0,14377,14113.0,264.0,0,0.0,04/11/2022 12:33:54 PM
25870,2022-04-10,MD,1016029,0,0.0,14377,14113.0,264.0,0,0.0,04/11/2022 02:08:38 PM
28968,2022-04-11,MD,1017470,1441,0.0,14385,14121.0,264.0,8,0.0,04/12/2022 01:55:12 PM
12994,2022-04-12,MD,1017926,456,0.0,14391,14127.0,264.0,6,0.0,04/13/2022 01:31:40 PM
13985,2022-04-13,MD,1018701,775,0.0,14395,14131.0,264.0,4,0.0,04/14/2022 03:28:01 PM
18433,2022-04-14,MD,1019487,786,0.0,14398,14134.0,264.0,3,0.0,04/15/2022 01:23:20 PM
32857,2022-04-15,MD,1020351,864,0.0,14401,14137.0,264.0,3,0.0,04/16/2022 01:28:29 PM
28366,2022-04-16,MD,1020351,0,0.0,14401,14137.0,264.0,0,0.0,04/18/2022 01:38:16 PM
29740,2022-04-17,MD,1020351,0,0.0,14401,14137.0,264.0,0,0.0,04/18/2022 02:50:08 PM
13519,2022-04-18,MD,1022225,1874,0.0,14407,14143.0,264.0,6,0.0,04/19/2022 01:21:35 PM
26569,2022-04-19,MD,1022861,636,0.0,14412,14148.0,264.0,5,0.0,04/20/2022 01:32:06 PM
34117,2022-04-20,MD,1023905,1044,0.0,14418,14154.0,264.0,6,0.0,04/21/2022 01:21:03 PM
16177,2022-04-21,MD,1024920,1015,0.0,14422,14158.0,264.0,4,0.0,04/22/2022 02:15:21 PM
25690,2022-04-22,MD,1025925,1005,0.0,14425,14161.0,264.0,3,0.0,04/23/2022 01:21:45 PM
18152,2022-04-23,MD,1025925,0,0.0,14425,14161.0,264.0,0,0.0,04/25/2022 12:42:22 PM
26087,2022-04-24,MD,1025925,0,0.0,14425,14161.0,264.0,0,0.0,04/25/2022 01:33:47 PM
33169,2022-04-25,MD,1025925,0,0.0,14425,14161.0,264.0,0,0.0,04/26/2022 01:17:03 PM
27001,2022-04-26,MD,1028752,2827,0.0,14441,14177.0,264.0,16,0.0,04/27/2022 01:16:30 PM
14166,2022-04-27,MD,1030144,1392,0.0,14449,14185.0,264.0,8,0.0,04/28/2022 01:30:29 PM
16209,2022-04-28,MD,1031533,1389,0.0,14456,14192.0,264.0,7,0.0,04/29/2022 02:05:11 PM
16124,2022-04-29,MD,1032775,1242,0.0,14462,14198.0,264.0,6,0.0,04/30/2022 01:19:13 PM
30806,2022-04-30,MD,1032775,0,0.0,14462,14198.0,264.0,0,0.0,05/02/2022 12:49:10 PM
19756,2022-05-01,MD,1032775,0,0.0,14462,14198.0,264.0,0,0.0,05/02/2022 01:46:11 PM
29235,2022-05-02,MD,1035008,2233,0.0,14477,14213.0,264.0,15,0.0,05/03/2022 01:21:33 PM
11960,2022-05-03,MD,1035008,0,0.0,14477,14213.0,264.0,0,0.0,05/04/2022 01:36:27 PM
26094,2022-05-04,MD,1037863,2855,0.0,14482,14217.0,265.0,5,1.0,05/05/2022 01:33:26 PM
15303,2022-05-05,MD,1039776,1913,0.0,14486,14221.0,265.0,4,0.0,05/06/2022 01:14:55 PM
33455,2022-05-06,MD,1041621,1845,0.0,14495,14230.0,265.0,9,0.0,05/07/2022 01:19:57 PM
16268,2022-05-07,MD,1041621,0,0.0,14495,14230.0,265.0,0,0.0,05/09/2022 01:14:40 PM
14730,2022-05-08,MD,1041621,0,0.0,14495,14230.0,265.0,0,0.0,05/09/2022 02:22:50 PM
11659,2022-05-09,MD,1045721,4100,0.0,14505,14240.0,265.0,10,0.0,05/10/2022 01:23:16 PM
28433,2022-05-10,MD,1047261,1540,0.0,14510,14245.0,265.0,5,0.0,05/11/2022 01:51:16 PM
